id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,funniness_average
943616503211012101,"—¿Te caíste de la bici? —No, yo me bajo así",1,1,3,1,0,0,0,1.2500
965810545780805632,Extraño pila de cosas de antes,0,3,0,0,0,0,0,NULL
971932210893815808,"—Soy muy bueno con los números.

—A ver, ¿Cuánto es 8791.98 X 18392.23?

—Los días que pasaremos juntos. 

—Awww, veñ te la chupo.",0,3,1,0,0,0,0,NULL
95906362596405249,SIGANME EN @joselitoos ALLI SIGO A TODOS :),0,3,0,0,0,0,0,NULL
89085743812710400,"Hay una  lechuga que se emborrachó en el salad bar.
#chistes",1,1,1,2,0,1,0,2.2500
94048883130376192,"#chiste Mi amor, eres como el sol q sale en invierno...
-que romantico!!!y x qué?
-xque no calientas nada ni a nadie #chistes RT.",1,0,3,1,1,0,0,1.6000
731236568384569348,Le temo al #Viernes13 porque quiero salir a chingar y no tengo pisto.,0,3,0,0,0,0,0,NULL
965662436505341952,//OJALÁ ALGUIEN QUE SE HAYA LEÍDO LA SAGA DE VETINARI Y SE HAGA EL PJ OH POR DIOS. Y ME MATO AQUÍ MISMO.,0,3,0,0,0,0,0,NULL
921536160719147008,Díganme que paso con  #LaPascualita,0,3,0,0,0,0,0,NULL
286709119912648705,"Les recomiendo esta crema anti-arrugas, barros, manchas, acné, cicatrices y más...Se llama 'Adobe Photoshop' xD",1,0,2,2,0,0,1,2.2000
965826081461866496,Ya a dormirr😴,0,3,0,0,0,0,0,NULL
965733471229562880,QUIERO QUE SEA MIERCOLESSSSS,0,3,0,0,0,0,0,NULL
945637414214782976,"Todo nuestro ánimo a los que seguís digeriendo la cena de antes de ayer. Ya os queda poco, vosotros podéis.",0,3,1,0,1,0,0,NULL
936990098221961216,Típico: Tus amigos siempre te hacen quedar mal con la persona que te gusta.,0,6,0,0,0,0,0,NULL
965708263487688709,"Aunque esto sea perfecto, tía de mi no te enamores, porque jamás podría darte más amor del que le doy a mis canciones",0,3,0,0,0,0,0,NULL
85144970511663104,"-Mesero!, el pollo esta crudo! - ¿Como lo sabe, si no lo ha probado? - Es que se esta comiendo mi ensalada.",1,0,0,2,2,0,0,2.5000
965832230332493824,"Quisiera viajar. 

I vote #BTSARMY for #BestFanArmy at #iHeartAwards @BTS_twt",0,3,0,0,0,0,0,NULL
911321202035167232,"Soy del 99,9% que no saben las calles, pero saben como llegar.",0,8,0,1,1,0,0,NULL
615670216123617280,"River con uno menos. España aunque no estén Xavi, Piqué etc... lo mata.",0,3,0,0,0,0,0,NULL
965830061852168192,Timba con los pibes 👌,0,3,0,0,0,0,0,NULL
700485388029132800,"–No puedes dormir tanto.

–No me desafíes.",1,1,3,0,1,0,0,1.5000
783821467381223424,"Acabo de enviar ""Sexy Peniche"" al 2 11 11 sin querer y no me dejan de enviar fotografías de Arturo Peniche a mi Cel. Maldito Telcel.",0,5,0,1,0,0,0,NULL
777322185862090752,"- Tus orgasmos eran reales?
--Fingidos.
—¿Y los demás?",1,0,4,0,2,0,0,1.6667
965704643773952000,Se me antojaron unos huevos extrellados.,0,4,0,0,0,0,0,NULL
967230993257107457,A mi me dices eres mi sol y de una te llega el invierno. Para siempre.,0,4,1,0,0,0,0,NULL
937729973774794753,"—Señora, la llamamos del hospital porque su hijo le cayó un rayo.

—¿Y estaba lloviendo?

—Si señora.

—¡¡LA ROPAAAAAAAAAAAAAAAA!!",1,0,2,1,2,0,0,2.0000
960595420064952321,"Quisiera ser casino, para chingarte cada vez que juegues conmigo sheketeto.",0,3,1,0,0,0,1,NULL
295011770555318272,Ser famoso en Twitter es como ser rico en Monopoly.,1,0,0,3,2,0,0,2.4000
965762936227672065,Bien ahi que paso gratis en la cancha,0,3,0,0,0,0,0,NULL
965804145256091648,He guardado una lista de reproducción de @YouTube,0,3,0,0,0,0,0,NULL
330316682230915072,Tipico: ver a alguien que te cae mal y sacar el telefono para disimular.,0,3,1,1,0,0,0,NULL
740863594812706820,Llamadas perdidas: Papá (2) hermana (1) hermano (1) Mamá (78).,1,0,3,1,1,0,0,1.6000
747114787104948228,"– Me da risa la gente competitiva.

– Sí, a mi también.

– Jaja.

– Jajaja.

– Jajajaja.

– Jajajajaja.

– Jajajajajaja.

– Jajajajajajaja.",1,0,1,3,0,0,0,1.7500
965798524918140928,"No mi vida, está pendiente de lo que tiene que estar, no de boludeces😘",0,3,0,0,0,0,0,NULL
965731734821179393,Hay muchachas aquí que se ve que son demasiado easy going 😅,0,3,0,0,0,0,0,NULL
268813734200365057,"Me dijiste mil veces ""te amo"" y ahora te cuesta trabajo decirme ""hola"".",0,3,0,0,0,0,0,NULL
405344211198693376,"Viernes con V de ""Viendo la tele apagada, mientras todos estan de fiesta"".",1,1,4,0,0,0,0,1.0000
965779075896811520,Estoy de vuelta amores. 🖤,0,3,0,0,0,0,0,NULL
965712969500905473,A voz do Chen me arrasa. #PontoKpop10,0,3,0,0,0,0,0,NULL
969908636179890182,Tengo el superpoder de levantarme temprano aún si llegué de madrugada a casa. Pero luego la siesta es ley.,0,3,0,0,0,0,0,NULL
965692400625750017,Sólo pido no mojarme ah,0,3,0,0,0,0,0,NULL
909494163099361281,"Dame un buen motivo, y te juro que me arriesgo.",0,3,0,0,0,0,0,NULL
104589967099052033,"#Chiste Mi amor, tú eres mi droga.
- ¡Aw, que lindo! ¿en serio?
- Sí, me cuestas mucho dinero y estás arruinando mi vida #chistes RT",1,1,1,0,2,0,0,2.3333
420669114601177088,"Como siga lesionando jugadores de su equipo, a Arbeloa le harán una película al final. The Lesionator: Las crónicas de Arbeloa Connor.",0,4,0,1,0,0,0,NULL
965925037684482049,espero que le gusten que nervios tengo a ver que pasa mañana por la tarde,0,3,0,0,0,0,0,NULL
549524100730060800,Leo a los del Atleti hablar de Torres y parece Maradona y da miedo. Luego recuerdo que lo hemos echado de 2 equipos en 3 meses y se me pasa.,0,3,2,0,0,0,0,NULL
965936483965243392,Estan picando la pared que da a mi pieza y encima con los charros al palo.. que culea 😑,0,3,0,0,0,0,0,NULL
165085454314635264,"cruzaría cielo, mar y tierra, caminaría descalzo entre espinas con tal de verte, ¿vienes hoy? te parece mañana? es que ahora esta lloviendo",0,3,1,0,0,1,0,NULL
965943031261286401,Una buena idea salir de pantalón largo,0,3,0,0,0,0,0,NULL
945343132991967233,El amor no necesita ser perfecto sino verdadero.,0,4,0,0,0,0,0,NULL
44933782398173184,"""krupoviesa en tu casa hasta los muebles usan canilleras burrooooo"" #chistes",0,3,1,0,0,0,0,NULL
790361414779097088,"Hay 4 cosas eternas en la vida: 

– Los lunes.
– Los “5 minutos” de las mujeres.
– La gasolina en #TheWalkingDead 
– Las flechas de Daryl.",1,1,2,1,0,1,0,2.0000
965850953718095873,¿Por qué ya no podemos ser?,0,3,0,0,0,0,0,NULL
947558551295266816,Mirar WhatsApp . Mirar Instagram. Mirar Twitter. Mirar Facebook. Guardar el móvil 20 segundos. Repetir.,0,3,0,1,1,0,0,NULL
786629988338569216,Ojalá más eventos como #Col40web para seguir aprendiendo sobre generación de contenidos digitales #ElViceReporta,0,4,0,0,0,0,0,NULL
851124117965352961,"No le pongan a sus hijos Esteban, Fabián o Nicolás. Denle la oportunidad de decidir si quieren ser homosexuales o no.",0,3,2,0,0,0,0,NULL
147306888336379904,hay una fecha que nunca olvido ♥...LA DE MI CUMPLEAÑOS! #XD #JAJAJA #RT,1,2,2,1,1,0,0,1.7500
953502724179537920,"Si ven la película Titanic al revés, trata de un montón de zombies que salen del mar, toman un barco y se van a Inglaterra a jugar poker.",1,0,0,3,0,2,0,2.8000
723978556695564289,"Uno es ateo, hasta que tapa el baño en casa ajena... #chistes",1,0,1,0,2,0,0,2.3333
965660637169930240,Harta de mi vecino con su música a todo volumen.,0,3,0,0,0,0,0,NULL
965956272653729792,Vengan despacito y de a una 💣,0,3,0,0,0,0,0,NULL
965892515072303104,"El Bigotes asegura que el marido de Cospedal, es en realidad Chiquetete.",0,3,0,0,0,0,0,NULL
930127014371061761,¡Lunes con toda la actitud! Bocetos en camino ( ͡° ͜ʖ ͡°),0,4,0,0,0,0,0,NULL
448527624113893376,"—¿69 entre 3?.  
—Imposible profe.",1,0,0,1,4,0,0,2.8000
965752689559769088,Que manera de haber gente toxica,0,3,0,0,0,0,0,NULL
869424735196676096,El Internet es lo mejor que nos ha pasado y me da gusto que lo usemos para cosas tan importantes como mandar nudes.,1,2,1,1,1,0,0,2.0000
806228354538110976,"Tanta mierda y al fin nadie se acuerda de hooters, mala onda :c o ya cerraron? guau",0,3,0,0,0,0,0,NULL
880323842211807232,"2am y ando escuchando a GG Allin, me entra la nostalgia de la adolescencia, cuando inyectarse heroína y discriminar homosexuales estaba bien",1,1,1,1,0,0,0,1.5000
689588273182818304,"-Amor, ¿está todo bien?
-▶  🔘────────  00:01
-¿Segura?
-▶  🔘────────  00:01
-Ok, re bien entonces.
-▶  🔘────────  48:05",1,1,3,0,0,0,0,1.0000
83674746851565568,"Entra seco y oliendo a goma, pero sale mojado y oliendo a pescado. ¿Qué es...? El buzo. #fb",1,0,1,4,1,0,0,2.0000
965699598059651074,Cogiendole más amor a la calle,0,3,0,0,0,0,0,NULL
965661144651304962,"Que ganas de un chocolate, algo dulce 😭",0,3,0,0,0,0,0,NULL
965784541087576065,son las doce recién y siento como si fueran las cinco am lpm,0,4,0,0,0,0,0,NULL
765042718250708993,"""El celoso no sufre por lo que ve, sufre por lo que imagina.""",0,3,0,0,0,0,0,NULL
713125799046488065,Yo soy de los que intenta volver a dormirse para terminar ese sueño interrumpido.,0,3,0,0,0,0,0,NULL
759205652682182659,"—¿Cuánto me amas?

—Mira al cielo y cuenta las estrellas...

—Pero es de día...

—Exacto.",1,1,1,2,1,0,0,2.0000
965816388446310400,No me gusta hacer este tipo de tw pero no entiendo como hay mujeres que no se depilan las cejas 🤷🏻‍♀️,0,3,0,0,0,0,0,NULL
965751213152194561,Tu luces cuando te apago las luces🎶😏,0,3,0,1,1,0,0,NULL
798627370718507008,Ese momento incómodo cuando no sabes si te van a saludar de mano o de beso y te dan la mano y tú ibas a dar beso Y TODO SE DESCONTROLA ALV.,0,3,1,0,1,0,0,NULL
931691988717580288,#SomosPRImeros y hasta que mi celular sirve,0,3,0,0,0,0,0,NULL
965775615600349189,Gracias Facebook por recordarme giladas que no quiero recordar.,0,4,0,0,1,0,0,NULL
335762614653161472,La muerte de #Videla complica mas a Independiente,0,3,1,0,1,0,0,NULL
965764857218912256,"si vuelve a temblar fuerte es un hecho que no sobreviviré, nunca alcanzo a bajar.",0,3,0,0,0,0,0,NULL
959484093133217792,Hoy es viernes de peda. De pedalear mi triciclo de tamales para vender bien en este día de la Candelaria. 😋,1,1,2,1,0,1,0,2.0000
373240024940027904,"Jaimito le dice a pedrito:  -Ella tiene una mirada que pone a dudar a muchos  -¿Es sensual?  -No, es bizca. #XD",1,1,0,1,1,0,1,3.3333
760932058516553728,"—¡No mames, mi amor, hoy estás muy delgada!
—Estás viendo una radiografía, pendejo.
—Ya se me hacía raro. ¡Pinche gorda!",1,0,3,1,1,0,0,1.6000
921114072426385408,"Soy el tipo de persona que puede perder el interés por alguien en 5 segundos, o clavarme con ella por 5 años. Aquí nada es a medias.",0,3,1,0,1,0,0,NULL
869145369627774977,"Ojalá pudiera retroceder el tiempo.

PARA VOLVER A DESAYUNAR.",1,2,2,0,1,0,0,1.6667
965764743985336320,Esto de no estar al día con las materia me re estresa,0,3,0,0,0,0,0,NULL
462747646055030784,"-Tiene pan?
-No
-Tiene pan?
-No
-Tiene pan?
-ME LO VUELVES A PREGUNTAR Y TE CLAVO LA CABEZA AL SUELO!
-Tiene clavos?
-NO!
-¿Y pan?",1,1,2,0,1,0,0,1.6667
793777082509697024,"Hay que mirar bien a quién se le da una mano, puede que la use para hacerse flor de paja.",0,3,2,0,0,0,0,NULL
796553667167932417,"Donald Trump es joto y Vladimir Putin.

Gracias, gracias sus likes son aplausos para mí",1,1,2,1,0,0,0,1.3333
435573384420671488,Me pregunto sí los flojos vamos al cielo o nos vienen a buscar?,1,2,0,3,0,0,0,2.0000
965794255099781120,"La obesidad está claramente relacionada con la diabetes tipo 2, hipertensión, colesterol y triglicéridos altos y cardiopatías",0,3,0,0,0,0,0,NULL
285192890852982784,-¿Qué programa están viendo tus hijos? -Ben 10 - ¡No jodas! ¿Tantos? :O,1,0,1,3,1,0,0,2.0000
136550834950516736,"#chiste Hola Linda, ¿bailas? - Gracias pero no bailo Country!! - Country? Pero si están tocando POP! - No bailo CONTRIpones naco #chistes RT",1,1,3,0,0,0,0,1.0000
888136946110918656,"un dia paso un señor por la casa gritando Tiste, tiste y lo llame, le pregunte:
Señor anda tiste? el me dijo que si y yo hay pobetito guau",1,0,2,2,1,0,0,1.8000
729904243214143490,¡Qué nervios! A esta hora ya están descongelando a Denise de Kalafe.,0,3,0,0,0,0,0,NULL
938257691918528512,"Siempre hago las cosas bien con las personas equivocadas, y con las que las tengo que hacer bien siempre termino cagandola, vale madres.",0,3,0,0,0,0,0,NULL
27782558095773696,Un policia a un borracho :-identifiquece ! el borracho saca un espejito lo mira y dice :-si soy  yo . #chistes,1,1,2,0,1,0,0,1.6667
913801649151516675,"Me acuerdo cuando usábamos mensajes de texto… sufríamos menos, imaginábamos que la persona que no te contestaba no tenía saldo y era pobre.",1,0,0,0,1,2,0,3.6667
95601301450260482,"#Chiste Era una mujer tan pero tan fea, que su esposo

se la llevaba diario al trabajo para no darle un beso de despedida #chistes RT.",1,0,3,0,2,0,0,1.8000
965739146152116224,#GodinQueSeRespeta espera toda la semana el viernes,0,3,0,0,0,0,0,NULL
965774344726155264,Jajaja cómo no vas a tener a ribas en el gran dt,0,3,0,0,0,0,0,NULL
965805198022234117,"Cómo estudiar anato, histo y hacer tarea de atics el mismo día? Yahoo respuestas",0,3,2,0,0,0,0,NULL
359061376334970881,En Twitter: Unfollow ✓ En Facebook: Unfriend ✓ En Google+: Uncircle ✓ En la vida real: Unjódete...!! #xD,1,2,2,1,0,0,0,1.3333
165085046053683200,"NOVIO -amor, donde fue tu primer beso?
NOVIA -en la playa y el tuyo?
NOVIO -en el colegio
NOVIA -tu colegio no es sólo para hombres? #plop",1,0,3,0,1,0,0,1.5000
343893335871741952,"Sé que hay alguien mejor que yo, pero por favor, no le encuentres.",0,4,0,0,1,0,0,NULL
972549407898873856,"— ¡Feliz Navidad! — Mamá, tú sabes que no me gusta la Navidad. — Entonces me quedo con el iPhone. — Cantemos, cantemos, gloria al Salvador♫.",1,0,3,1,1,0,0,1.6000
73119384763240448,"Chocolate, café, hombres. Tres cosas que son mejores si vienen enriquecidos. via @hadacon #fb",1,1,2,1,0,0,0,1.3333
955245825705291777,El que no se hizo peinados con el shampoo no tuvo infancia.,1,2,2,1,0,0,0,1.3333
772975810042966017,Ya le instalé juegos a mi celular para dárselo a tu hermanito cuando vaya a tu casa y no esté chingue y chingue. No la vayas a cagar.,0,4,1,0,0,0,0,NULL
919006599573782528,"-Doc, ¿cómo está el paciente?
-Pued mide, ed padiente mudió.
-NO ME JODA.
-No, no mejoda, ni mejodadá, mudió.",1,0,0,2,1,0,1,3.0000
851546766012858368,Lo bonito de la primavera es que siempre se me aflora la pepa.,0,3,0,0,1,0,0,NULL
965952535554031616,"No se ayudan, se venden mal.",0,3,0,0,0,0,0,NULL
965928711886462978,Positivo para cule gripa barro 😐,0,3,0,0,0,0,0,NULL
946993581809655808,Te piden sinceridad y no están preparados para escuchar algunas verdades.,0,3,0,0,0,0,0,NULL
925483269755346944,Tienes cara de que fuiste a escuela pública y que escribes “Jalowin” no me hables.,0,3,0,0,0,0,0,NULL
907062898144403456,"—¿Qué significa tu tatuaje?
—Que tenía 17 años y 300 pesos.",1,0,1,2,1,1,0,2.4000
443871562421129216,"—Hijo, ¿Reprobaste?
—Sí, yolo.
—¿YOLO?
—Sí, yolo de la tlisteza.
—JAJAJA ¡Maldito chino, por eso te adoptamos! 
—JAJAJA ¡Lo sé, soy telible!",1,1,0,2,1,0,0,2.3333
933517211825610752,"""Yo te llamo.""

—Alguien que no te va a llamar.",0,3,1,1,0,0,0,NULL
965750542067814400,Aguante llegar a tu casa y que se vayan todos y te dejen solo por una semana.,0,4,0,0,1,0,0,NULL
695815791095242752,"Hola. Entro a decirles que yo tampoco voy a coger hoy. Tranquilos, no están solos.",1,1,1,3,0,0,0,1.7500
965716224285069313,Odio el reggaeton de verdad,0,4,0,0,0,0,0,NULL
85870444774821888,"-Kiko, ¿a cuándo hierve el agua? -A 90 grados. Interrumpe el Chavo: -¡Qué burro!, lo que hierve a 90 grados es el ángulo recto",1,1,0,1,1,1,1,3.5000
824425168462188544,¿Quien le dio tanto autoestima a las gordas? Cuál es su secreto?,0,3,0,1,0,0,0,NULL
965795987359969280,Creo que la mejor inversión que hice fue en la impresora,0,3,0,0,0,0,0,NULL
933502114654912512,"“No le hubiera hablado” 

—Yo después de hablarle.",1,2,1,0,0,1,1,3.3333
134029382007259136,"Hola Si, con la fabica de tiernos?-. Si.- me perdii #XD",1,1,2,2,0,0,0,1.5000
965772524410884096,Me tienen re cansada ya,0,3,0,0,0,0,0,NULL
589464613147783168,"Me atacan colombianos por no poner a Cuadrado titular contra Falcao. Perdonad, pero las preguntas de Triviados no se responden solas.",0,4,1,0,0,0,0,NULL
965783530272907264,"10 MESES PRICESO ?❤️
@KDriusso",0,3,0,0,0,0,0,NULL
965828392531742720,Definitivamente hoy no es mi día,0,3,0,0,0,0,0,NULL
927704511493394432,"Tomarte fotos con tu novia 

ES DE NACOS",0,3,0,0,0,0,0,NULL
162934011080097794,"#chiste Entra un japones a violar a una princesa y ella grita...
- Escolta!!
Y el chino dice...
- Es colta, pelo gluesa y sablosa #chistes",1,0,1,0,3,1,0,2.8000
252818373971419137,"Lo que aprendí de Yahoo Respuestas, es que siempre habrá respuestas muy interesantes para preguntas muy pendejas y viceversa.",1,1,0,3,0,0,1,2.7500
406146754715721730,"Me rehuso a comer carne de conejo, venado o cualquier animal que pueda ayudarle a Blanca Nieves a limpiar su casita.",1,1,0,1,3,0,0,2.7500
955162247583682561,"TÍPICO: Irte a la cama a ""dormir"" y pasar primero una hora imaginando historias.",0,4,0,0,0,1,0,NULL
833141189784326144,"— Oye, ¿y cómo eres en la cama?

— Igual, pero con pijama.",1,0,0,2,0,1,0,2.6667
778681021453602816,"Receta: Tomas 1 POLLO, lo adobas bien, pones VINO, RON, VODKA y CERVEZA. Botas el pollo PAL CO#O y te tomas el caldito!",1,0,3,1,0,0,0,1.2500
413376441594961920,"— ¿Amor, cuánto me amas?
— Cuenta las estrellas de esta noche y lo sabrás.
— Amor...
— ¿Si?
— Pero, está nublado.
— Exaxacto.",1,0,2,2,0,0,0,1.5000
955967158248525825,"Le pusieron Twitter porque ""cada loco con su tema"" era muy largo.",1,2,1,1,1,0,0,2.0000
965727129458573318,"Como odio cuando Riccio se pone en irónica, hermana no soy contadora😠😠",0,3,0,0,0,0,0,NULL
965773329704636416,"No me soporten, sólo no me hablen.",0,3,0,0,0,0,0,NULL
965766614632210432,Tu eres el pecado mas divino una víbora sexual,0,3,0,0,0,0,0,NULL
965736373721460736,Ya volvió todo ala normalidad jaj,0,3,0,0,0,0,0,NULL
328533629280079872,"—¿Cómo se llama la mujer que puede leer la mano y el tarot? —Adivina —¡Pues no sé estúpido, por eso te estoy preguntando! ¬¬",1,0,2,1,2,0,0,2.0000
965737850082942977,Marzo va a ser un mes muy bonito.✨?,0,3,0,0,0,0,0,NULL
626341513740570624,El cago de la mañana es el mejor amigo del hombre.,1,2,1,1,1,0,0,2.0000
965678987228991489,"105 aniversario del Ejército Mexicano. 🇲🇽 
#Felicidades #EjércitoMexicano",0,3,0,0,0,0,0,NULL
948979617800613890,— Bienvenido 2014. — ¿Eres estúpido? — Adiós 2013 — ¿Eres pendejo? — Página 1 de 365 — ¿Tienes problemas? — Sorpréndeme 2014 — Ya entiendo.,1,0,3,0,1,0,0,1.5000
454010298207576064,"-¿Quieres? -No gracias, no tomo -Ah ok, ¿y como te va con el amor? -Pásame la botella!",1,0,0,1,2,0,0,2.6667
965765981288239104,Necesito piernas nuevas,0,3,0,0,0,0,0,NULL
965693977684070401,"- “¿tú eres hetero?”
- no...
- la gente hetero es muy rara.",0,3,2,0,0,0,0,NULL
798266469511561216,"No te deseo el mal, pero ojalá que cuando estés a punto de olvidarme te salga una Coca Cola con mi nombre.",1,0,1,2,2,0,0,2.2000
889217187252252673,A mí me encanta GoT y ya estoy harto de la bola de pendejos publicando basura cada 5 min. Ya me imagino la pobre gente a la que no le gusta.,0,4,0,0,0,0,0,NULL
965747845142859777,Alguien q me enseñe a bailar electro lpm,0,4,0,0,0,0,0,NULL
965775682725818368,"Nunca me amo, yo nunca lo ame pero chingamos bien rico",0,3,0,0,0,0,0,NULL
454013996686147585,"—¿Me veo gorda con este vestido? 

—Con ese vestido, sin ese vestido y con todos los vestidos.",1,1,2,1,0,0,0,1.3333
965055413069713409,Cuéntenle a sus hijos que fuimos la única generación que vivió esto: 01-02-03 04-05-06 07-08-09 10-11-12 11-12-13,0,3,0,0,0,0,0,NULL
822200376598335488,"mujer, un hombre ademas de abrirte las piernas te debe abrir todos los sentidos, si no, no sirve guau",0,4,0,0,0,0,0,NULL
965692408993320961,PUES ME ENFADO Y NO RESPIRO.,0,3,0,0,0,0,0,NULL
965895224567435264,Cuando la cosa se pone fea las ratas salen de las alcantarillas.,0,3,0,0,0,0,0,NULL
725745194885349381,"Si mi teléfono fuera tan inteligente como dicen, se pondría un paracaídas antes de caerse.",1,0,2,2,0,2,0,2.3333
965935812859875330,"“Bikini en liquidación últimos talles, precio de fábrica” 
-hola cuanto está?
-$650",0,3,0,0,0,0,0,NULL
204236186804424704,"- Pepe, te veo preocupado.
- Es que por poco atropello a mi suegra.
- ¿Te fallaron los frenos?
- No, no, el acelerador.  #XD",1,0,3,0,2,0,0,1.8000
836618094302879753,"Tuitéan ""series"" y me recuerdan que todavía me faltan 2 para terminar las 10 de abdominales que me pidió mi personal trainer en 2003.",1,1,0,2,0,1,0,2.6667
965688164366082048,Que poquito que duran las cosas!!,0,3,0,0,0,0,0,NULL
858438058248736768,"Si me extrañan, relean mis tuits. Los impares forman una historia de amor y los pares son breviario cultural.",0,4,2,0,0,0,0,NULL
667440789635645440,#YoCambio perro rottweiler por mano ortopédica.,1,0,1,2,1,1,0,2.4000
796485429465751552,PARA TRAMITAR LA VISA no hay que ser de tez humilde.,0,3,2,0,0,0,0,NULL
963451482027765760,"Manual para entender a los hombres:

SÍ = sí
No = no 
Nada = nada  
Tengo hambre = tengo hambre 
Yo también = te amo 

FIN.",1,2,3,1,0,0,0,1.2500
965786826991599617,"Pensar que uno siempre llora por tristeza y ahora estoy llorando por AMAR tanto a una persona,la magia del amor!❤️",0,3,0,0,0,0,0,NULL
411268842875142144,Toda una birra por delante,0,3,0,0,0,0,0,NULL
294518916770828288,Ir al baño público. Lavarte las manos. Poner las manos en el secador de manos. Esperar.Esperar.Esperar. Secarte las manos con los pantalones,0,6,1,1,0,0,0,NULL
965697869981388801,amo a mark listo me quedo con este icon,0,3,0,0,0,0,0,NULL
398906697176981504,"Una señora le dice a otra: -No puedo comer carne! -¿Presión alta? -No, pensión baja!",1,0,0,4,1,0,0,2.2000
23100277837,"Siete bizcos se reunen para merendar, suena el timbre, uno se levanta para atender y dice:
Ya podemos empezar,llegó el bizco-ocho #chistes",1,1,1,2,1,0,0,2.0000
918296922179305472,No le escribas mucho a quien responde poco.,0,3,0,0,0,0,0,NULL
642712054105800704,Hoy es sabadown.,0,4,0,1,0,0,0,NULL
799799217636175872,"Lo bueno de estar soltero es que puedes salir con quien quieras, hoy por ejemplo acompañé a mi abuelita al mercado.",1,0,0,1,2,2,0,3.2000
965906310133886976,Proverbios 28:13 El que encubre sus pecados no prosperará; Mas el que los confiesa y se aparta alcanzará misericordia.,0,3,0,0,0,0,0,NULL
965844079245479937,Estaba fumando mientras cantaba y cuando me di cuenta había un pibe mirándome jajj lo siento era altotema,0,3,1,0,0,0,0,NULL
965931366897586176,Que aburrimiento locoo🤦,0,3,0,0,0,0,0,NULL
514473734414270465,"-Doctor, me veo más gorda y fea, ¿qué tendré?
-Razón.",1,0,1,1,2,1,0,2.6000
965759039702491136,"Nos Gobiernan la banda de los Hijos de Puta..

#CrisisOffshore",0,3,0,0,0,0,0,NULL
965717180561219584,Soy el único que odia que el tiempo esté así?,0,4,0,0,0,0,0,NULL
965796280948678656,@ComedyCentralLA #LaCulpaEsDeLlorente @cejaspobladas Me apunto a lo de las tetas ☝😂😂😂,0,3,0,0,0,0,0,NULL
727300409895870466,Me ignoran tanto que una gitana me leyó la mano y no me respondió.,1,2,0,2,0,0,1,3.0000
157177331092426755,Los DIEZ mejores años de una mujer son entre los 28 y los 30... #fb,1,0,3,1,1,0,0,1.6000
403266942204915712,"—Doctor, doctor... ¿Cómo salí de mi operación?
—Ni soy doctor, ni vas saliendo. Soy San Pedro y vas entrando.",1,0,4,0,1,0,0,1.4000
116521733149818880,HOLA TWITTEROS BUEN DIA !!!,0,3,0,0,0,0,0,NULL
608787985144815616,Vivimos en un país en donde lamentablemente el llegar 10 minutos tarde cuenta como ser puntual.,0,4,0,1,0,0,0,NULL
436932340711837697,#EstaríaBueno que tuviéramos un Google en nuestras cabezas y un Antivirus en nuestro corazón.,1,2,2,1,0,0,0,1.3333
955726800717565952,"#chistes ¿Por qué los diabéticos no pueden vengarse?
Porque la venganza es dulce...",1,0,2,3,0,0,0,1.6000
931329027322789888,Siono rasa PRI puntero 2018,0,3,0,0,0,0,0,NULL
965725338478174208,RUIBIN SE MIRABA PRECIOSO I'M-,0,3,0,0,0,0,0,NULL
141998365272580096,mm ¿ dificil olvidar aun viejo amor???..!pffff¿ dificil es andar SIN PLATA!! #RT,0,3,1,1,0,0,0,NULL
714628697471467520,"—Dijiste que irían puros hombres y en la foto que te etiquetaron se ve una mujer. 
—Se estaciona en dos movimientos.
—Ok. Diviértete amor.",1,0,2,2,1,0,0,1.8000
956332548686200832,Sin comer pero con iPhone 6.,1,1,2,1,1,0,0,1.7500
230650631768113152,"No es lo mismo ""Bebés y mamás gratis"" que ""Bebes y mamas gratis"" . ¿Si ven la importancia de los acentos? #H0",1,1,1,0,1,0,0,2.0000
908154060460711936,"Te levantas con ganas de sexo y no tienes sexo, te levantas sin ganas de trabajar y trabajas, algo estamos haciendo mal.",1,1,1,2,0,0,0,1.6667
965920231024680961,"Oigaaaan, si 😌. 
Mi novia me ENCANTAAAAAA 😏😍👫.",0,3,0,0,0,0,0,NULL
94894434688303105,-El día que muera quiero que me sepulten en el mar -¿Por qué? -Porque mi suegra me amenazo con bailar sobre mi tumba cuando yo muera.,1,0,3,0,1,1,0,2.0000
945783052806115328,Audífonos? + Música? = Olvidarse del mundo por un rato.,0,3,0,0,0,0,0,NULL
965931991853096961,Aunque estoy me re levanto el animo,0,3,0,0,0,0,0,NULL
808907970696409089,"Mi meta para el 2017 es cumplir los objetivos del 2016, que debería haber cumplido en 2015, que prometí en 2014 y que planifiqué en 2013.",1,1,1,1,0,0,0,1.5000
896026558586073088,"Se abre el telón y aparece una piedra pequeñita, pequeñita.
- ¿Cómo se llama la película?
- Rocky
#Chistes #Humor...",1,1,2,2,0,0,0,1.5000
965910911285387264,Con el me siento cómoda,0,3,0,0,0,0,0,NULL
965715888736473088,A veces me pongo a pensar lo egocentrico que soy y levito.,0,3,1,1,0,0,0,NULL
965745991222726656,novia me bloqueo en tw me mato o me suicido,0,3,0,0,0,0,0,NULL
965908067555487744,JUEJUEJUE,0,3,0,0,0,0,0,NULL
